order_id,product_id,category,price,quantity,order_date
7507,P114,Clothing,1512,2,2025-04-13
7508,P108,Sports,1460,5,2025-12-04
7509,P109,Grocery,1989,5,2024-08-27
7510,P114,Clothing,1266,1,2025-07-11
7511,P105,Grocery,1728,5,2025-10-06
7512,P101,Electronics,472,3,2024-09-01
7513,P113,Electronics,450,1,2025-02-17
7514,P104,Grocery,1304,2,2024-11-16
7515,P114,Clothing,1441,2,2024-07-03
7516,P108,Sports,195,4,2025-04-28
7517,P103,Home,266,2,2025-03-14
7518,P113,Electronics,419,1,2025-01-03
7519,P100,Clothing,522,1,2024-08-16
7520,P113,Electronics,404,1,2024-08-21
7521,P112,Clothing,482,4,2025-04-28
7522,P106,Electronics,183,2,2026-01-17
7523,P103,Home,1199,4,2024-06-29
7524,P100,Clothing,1532,4,2024-05-20
7525,P102,Home,534,5,2025-10-03
7526,P113,Electronics,862,3,2024-07-14
7527,P100,Clothing,885,2,2025-04-22
7528,P114,Clothing,1881,1,2024-09-07
7529,P104,Grocery,478,3,2024-04-27
7530,P111,Home,1041,1,2025-03-27
7531,P113,Electronics,446,3,2025-01-13
7532,P111,Home,1159,5,2026-03-02
7533,P110,Grocery,1001,3,2026-01-22
7534,P112,Clothing,1119,3,2025-06-16
7535,P112,Clothing,558,4,2025-03-28
7536,P102,Home,133,1,2025-01-26
7537,P103,Home,1253,5,2025-12-09
7538,P108,Sports,1508,2,2024-06-18
7539,P101,Electronics,1096,1,2026-03-25
7540,P104,Grocery,1652,1,2025-07-10
7541,P110,Grocery,572,5,2025-08-17
7542,P105,Grocery,1042,3,2025-09-25
7543,P110,Grocery,1799,3,2025-04-03
7544,P114,Clothing,449,5,2024-12-03
7545,P109,Grocery,1983,5,2025-07-22
7546,P113,Electronics,1522,2,2025-08-01
7547,P109,Grocery,1039,4,2026-03-12
7548,P102,Home,340,5,2026-02-25
7549,P105,Grocery,1774,4,2024-06-02
7550,P111,Home,1116,1,2026-03-10
7551,P111,Home,1390,3,2025-03-21
7552,P114,Clothing,246,5,2025-09-14
7553,P103,Home,1999,5,2025-05-03
7554,P112,Clothing,1550,5,2026-03-25
7555,P113,Electronics,352,2,2024-12-05
7556,P111,Home,480,1,2026-01-21
7557,P104,Grocery,1319,5,2025-09-07
7558,P100,Clothing,588,1,2024-05-27
7559,P104,Grocery,798,4,2025-06-12
7560,P101,Electronics,1541,1,2024-12-28
7561,P110,Grocery,699,3,2025-04-27
7562,P101,Electronics,1802,3,2024-09-24
7563,P106,Electronics,1660,2,2024-07-04
7564,P111,Home,201,5,2024-08-20
7565,P101,Electronics,668,4,2024-10-08
7566,P101,Electronics,1752,4,2024-07-05
7567,P100,Clothing,1443,2,2026-02-25
7568,P113,Electronics,721,5,2026-01-31
7569,P111,Home,1606,1,2025-02-24
7570,P100,Clothing,455,4,2024-10-20
7571,P108,Sports,312,2,2025-08-26
7572,P106,Electronics,754,1,2025-02-21
7573,P113,Electronics,1207,2,2025-12-10
7574,P110,Grocery,670,1,2025-04-11
7575,P100,Clothing,1214,2,2024-10-12
7576,P100,Clothing,852,2,2026-02-09
7577,P113,Electronics,568,3,2025-10-22
7578,P113,Electronics,398,3,2025-10-10
7579,P102,Home,411,1,2025-01-04
7580,P108,Sports,1409,1,2025-02-04
7581,P103,Home,1461,1,2025-02-06
7582,P106,Electronics,750,4,2024-08-02
7583,P109,Grocery,1676,3,2026-02-08
7584,P106,Electronics,1439,5,2025-10-02
7585,P111,Home,1001,4,2024-07-29
7586,P110,Grocery,155,4,2026-02-13
7587,P114,Clothing,816,3,2024-12-25
7588,P111,Home,550,3,2024-10-12
7589,P112,Clothing,1619,2,2024-12-02
7590,P108,Sports,1783,5,2025-06-13
7591,P106,Electronics,950,4,2024-07-22
7592,P109,Grocery,1090,4,2025-10-23
7593,P109,Grocery,1648,1,2025-03-11
7594,P102,Home,659,3,2026-03-23
7595,P101,Electronics,998,5,2024-09-21
7596,P102,Home,258,5,2025-11-08
7597,P105,Grocery,604,5,2024-09-27
7598,P106,Electronics,1975,2,2026-02-15
7599,P114,Clothing,721,2,2026-01-30
7600,P105,Grocery,585,4,2026-02-06
7601,P103,Home,435,2,2026-04-08
7602,P104,Grocery,630,2,2024-10-31
7603,P102,Home,981,4,2026-04-17
7604,P104,Grocery,193,3,2024-09-18
7605,P114,Clothing,851,5,2024-09-04
7606,P102,Home,330,5,2025-04-13
7607,P107,Grocery,1359,3,2025-05-04
7608,P100,Clothing,894,5,2026-01-01
7609,P107,Grocery,1244,1,2025-12-17
7610,P101,Electronics,377,4,2025-02-02
7611,P113,Electronics,1622,2,2025-06-23
7612,P102,Home,1549,4,2025-01-15
7613,P113,Electronics,1688,4,2024-05-12
7614,P106,Electronics,1137,2,2025-10-15
7615,P102,Home,576,4,2024-11-20
7616,P101,Electronics,1356,2,2025-09-19
7617,P106,Electronics,1124,5,2026-01-03
7618,P103,Home,170,1,2025-12-07
7619,P113,Electronics,1095,4,2025-04-05
7620,P105,Grocery,1096,3,2025-04-02
7621,P103,Home,301,4,2024-09-19
7622,P113,Electronics,600,2,2025-06-18
7623,P102,Home,375,1,2024-05-16
7624,P114,Clothing,1255,5,2025-12-08
7625,P105,Grocery,1289,2,2024-05-09
7626,P107,Grocery,1183,1,2025-09-02
7627,P114,Clothing,1168,5,2025-06-14
7628,P114,Clothing,1844,3,2025-10-25
7629,P112,Clothing,1828,5,2024-05-05
7630,P108,Sports,1199,5,2025-09-30
7631,P103,Home,767,2,2025-01-08
7632,P104,Grocery,171,5,2024-09-01
7633,P100,Clothing,1640,1,2024-12-02
7634,P111,Home,801,3,2025-06-01
7635,P114,Clothing,407,3,2024-10-24
7636,P112,Clothing,549,5,2026-01-21
7637,P100,Clothing,1833,2,2024-08-20
7638,P104,Grocery,747,4,2025-06-09
7639,P103,Home,1004,1,2025-02-11
7640,P100,Clothing,390,5,2024-06-10
7641,P103,Home,1186,4,2025-12-09
7642,P101,Electronics,216,2,2025-01-13
7643,P109,Grocery,1507,1,2024-08-19
7644,P101,Electronics,832,3,2024-10-31
7645,P114,Clothing,1575,1,2024-06-02
7646,P100,Clothing,1533,5,2026-01-03
7647,P104,Grocery,1030,1,2025-03-25
7648,P105,Grocery,1475,4,2024-09-03
7649,P113,Electronics,283,3,2025-03-25
7650,P104,Grocery,1312,5,2024-09-08
7651,P112,Clothing,1096,4,2025-12-12
7652,P111,Home,943,3,2025-03-21
7653,P112,Clothing,634,2,2024-05-16
7654,P113,Electronics,762,4,2025-09-09
7655,P114,Clothing,461,5,2025-11-18
7656,P111,Home,1668,3,2024-08-12
7657,P104,Grocery,498,4,2025-10-30
7658,P104,Grocery,1425,1,2025-05-28
7659,P104,Grocery,1177,5,2026-02-23
7660,P106,Electronics,1222,3,2025-03-09
7661,P103,Home,1583,1,2025-06-02
7662,P109,Grocery,1045,2,2025-01-20
7663,P110,Grocery,1643,5,2024-07-15
7664,P113,Electronics,1763,3,2025-09-29
7665,P111,Home,1721,2,2025-11-06
7666,P107,Grocery,288,1,2025-05-22
7667,P114,Clothing,275,3,2024-07-17
7668,P107,Grocery,1097,2,2025-11-04
7669,P110,Grocery,1085,2,2025-01-11
7670,P101,Electronics,971,5,2024-09-15
7671,P109,Grocery,1303,1,2024-11-16
7672,P102,Home,943,2,2024-06-25
7673,P109,Grocery,873,1,2024-05-08
7674,P111,Home,1782,1,2026-04-15
7675,P102,Home,377,3,2025-12-13
7676,P111,Home,751,5,2024-06-14
7677,P104,Grocery,196,3,2025-08-14
7678,P102,Home,104,4,2024-04-22
7679,P106,Electronics,732,5,2026-01-06
7680,P112,Clothing,1608,3,2025-11-11
7681,P108,Sports,1125,1,2026-01-02
7682,P101,Electronics,388,2,2024-09-08
7683,P107,Grocery,941,5,2025-01-27
7684,P113,Electronics,955,3,2024-12-27
7685,P105,Grocery,922,5,2024-05-16
7686,P104,Grocery,577,4,2026-04-08
7687,P101,Electronics,945,1,2024-10-23
7688,P104,Grocery,521,3,2024-11-27
7689,P111,Home,1900,3,2026-04-13
7690,P109,Grocery,1555,3,2026-04-18
7691,P103,Home,1664,2,2024-08-23
7692,P100,Clothing,256,5,2025-05-10
7693,P109,Grocery,1354,5,2024-05-07
7694,P101,Electronics,1188,1,2025-10-17
7695,P109,Grocery,715,1,2025-08-14
7696,P102,Home,741,3,2025-09-27
7697,P109,Grocery,1273,2,2025-05-27
7698,P106,Electronics,1598,5,2025-06-25
7699,P102,Home,1608,1,2024-09-25
7700,P113,Electronics,649,2,2025-01-02
7701,P105,Grocery,1050,5,2025-01-25
7702,P105,Grocery,743,2,2024-08-06
7703,P110,Grocery,607,2,2024-06-25
7704,P109,Grocery,889,4,2024-05-10
7705,P107,Grocery,1145,3,2024-06-24
7706,P112,Clothing,803,1,2024-07-20
7707,P102,Home,730,4,2025-01-17
7708,P106,Electronics,1792,2,2025-02-23
7709,P108,Sports,1702,3,2025-12-11
7710,P106,Electronics,1104,5,2025-08-28
7711,P102,Home,150,3,2024-12-11
7712,P103,Home,693,3,2024-07-12
7713,P100,Clothing,546,3,2026-01-18
7714,P104,Grocery,340,3,2025-12-08
7715,P111,Home,852,4,2025-05-09
7716,P114,Clothing,1240,5,2024-10-17
7717,P111,Home,1191,2,2025-04-16
7718,P105,Grocery,515,1,2024-07-07
7719,P101,Electronics,1121,5,2024-08-31
7720,P109,Grocery,1078,2,2024-06-14
7721,P112,Clothing,896,3,2025-07-11
7722,P108,Sports,1740,2,2024-07-29
7723,P112,Clothing,1021,5,2025-07-08
7724,P106,Electronics,798,1,2025-11-21
7725,P103,Home,508,4,2025-06-12
7726,P106,Electronics,1652,3,2024-07-25
7727,P114,Clothing,592,5,2024-05-08
7728,P104,Grocery,1903,2,2024-10-15
7729,P114,Clothing,1861,1,2024-11-15
7730,P113,Electronics,789,1,2025-08-24
7731,P100,Clothing,1796,1,2025-03-16
7732,P105,Grocery,1196,1,2025-03-20
7733,P100,Clothing,1360,2,2025-02-16
7734,P106,Electronics,175,1,2024-06-21
7735,P101,Electronics,1177,3,2025-09-22
7736,P104,Grocery,113,3,2025-07-15
7737,P111,Home,642,1,2024-08-27
7738,P113,Electronics,176,4,2024-06-09
7739,P106,Electronics,251,3,2026-02-19
7740,P102,Home,1803,5,2024-06-16
7741,P107,Grocery,153,2,2024-07-23
7742,P113,Electronics,819,2,2025-04-05
7743,P105,Grocery,1146,4,2025-08-29
7744,P114,Clothing,1210,4,2025-06-24
7745,P102,Home,1924,5,2026-01-25
7746,P113,Electronics,292,4,2024-05-07
7747,P103,Home,1206,2,2024-12-24
7748,P111,Home,1938,4,2024-11-30
7749,P107,Grocery,1311,5,2026-02-17
7750,P105,Grocery,318,5,2025-02-08
7751,P113,Electronics,345,3,2024-07-21
7752,P113,Electronics,1548,1,2026-03-30
7753,P104,Grocery,1762,1,2026-01-23
7754,P106,Electronics,561,4,2025-11-15
7755,P107,Grocery,1943,2,2024-10-08
7756,P100,Clothing,1511,1,2024-05-23
7757,P109,Grocery,1247,4,2025-05-07
7758,P111,Home,1104,1,2024-11-26
7759,P100,Clothing,917,5,2024-06-04
7760,P114,Clothing,655,5,2024-11-30
7761,P113,Electronics,1673,2,2024-04-19
7762,P103,Home,376,5,2025-09-10
7763,P105,Grocery,1161,4,2026-02-11
7764,P112,Clothing,1087,1,2024-11-22
7765,P110,Grocery,1190,4,2025-02-01
7766,P110,Grocery,1453,4,2025-12-30
7767,P100,Clothing,794,3,2026-02-08
7768,P106,Electronics,425,2,2025-10-06
7769,P110,Grocery,1600,4,2024-05-08
7770,P106,Electronics,250,5,2025-12-18
7771,P102,Home,1136,5,2025-11-20
7772,P101,Electronics,1145,5,2024-11-02
7773,P104,Grocery,1649,2,2025-01-17
7774,P107,Grocery,375,1,2025-03-27
7775,P109,Grocery,1052,5,2025-12-20
7776,P105,Grocery,211,3,2024-06-25
7777,P104,Grocery,222,2,2025-11-05
7778,P110,Grocery,110,5,2024-10-04
7779,P109,Grocery,1839,4,2025-02-20
7780,P113,Electronics,122,3,2024-12-20
7781,P106,Electronics,1290,1,2025-06-25
7782,P102,Home,1632,5,2026-04-02
7783,P106,Electronics,1737,5,2024-08-05
7784,P110,Grocery,1196,3,2024-12-08
7785,P114,Clothing,439,5,2026-03-01
7786,P111,Home,229,2,2024-10-14
7787,P113,Electronics,938,4,2025-03-08
7788,P101,Electronics,1082,2,2026-02-22
7789,P107,Grocery,153,5,2025-11-02
7790,P110,Grocery,217,5,2025-09-23
7791,P112,Clothing,1822,3,2025-02-15
7792,P102,Home,1046,4,2024-11-10
7793,P114,Clothing,1529,5,2026-02-12
7794,P103,Home,1920,3,2024-07-14
7795,P102,Home,829,3,2024-06-11
7796,P100,Clothing,1828,2,2024-11-11
7797,P102,Home,1469,3,2024-07-14
7798,P106,Electronics,1521,3,2026-01-27
7799,P108,Sports,583,4,2024-07-07
7800,P106,Electronics,1332,4,2024-06-26
7801,P110,Grocery,1379,3,2025-08-17
7802,P114,Clothing,1670,2,2025-03-24
7803,P112,Clothing,501,2,2025-09-13
7804,P107,Grocery,1754,2,2024-09-06
7805,P107,Grocery,675,4,2025-03-06
7806,P112,Clothing,1912,2,2024-05-02
7807,P104,Grocery,352,5,2024-11-01
7808,P114,Clothing,708,4,2025-11-29
7809,P100,Clothing,763,3,2025-05-05
7810,P105,Grocery,313,4,2024-07-26
7811,P111,Home,441,3,2024-12-14
7812,P112,Clothing,263,4,2024-10-12
7813,P106,Electronics,1595,1,2024-08-28
7814,P114,Clothing,423,2,2024-07-24
7815,P101,Electronics,1639,3,2024-05-02
7816,P114,Clothing,763,1,2025-09-24
7817,P105,Grocery,1054,2,2024-08-04
7818,P102,Home,1770,1,2024-10-13
7819,P104,Grocery,711,1,2025-09-03
7820,P110,Grocery,456,3,2025-04-03
7821,P110,Grocery,1566,3,2024-05-27
7822,P104,Grocery,352,1,2025-03-04
7823,P114,Clothing,994,2,2024-11-02
7824,P106,Electronics,599,4,2025-09-04
7825,P110,Grocery,1778,5,2025-05-08
7826,P102,Home,561,1,2024-11-20
7827,P109,Grocery,100,4,2026-01-02
7828,P103,Home,248,2,2024-11-04
7829,P114,Clothing,1085,4,2025-11-13
7830,P106,Electronics,1107,4,2024-10-01
7831,P104,Grocery,1210,3,2025-04-21
7832,P110,Grocery,1313,5,2025-05-06
7833,P100,Clothing,221,4,2024-11-02
7834,P111,Home,1294,3,2025-09-30
7835,P102,Home,680,4,2025-01-24
7836,P113,Electronics,1704,2,2026-01-13
7837,P113,Electronics,757,5,2024-07-28
7838,P104,Grocery,1331,3,2025-08-05
7839,P108,Sports,709,1,2025-10-03
7840,P104,Grocery,172,1,2025-02-22
7841,P113,Electronics,356,2,2024-08-05
7842,P109,Grocery,1303,2,2024-12-30
7843,P100,Clothing,212,4,2025-06-06
7844,P112,Clothing,1434,3,2025-06-27
7845,P111,Home,117,2,2024-09-01
7846,P106,Electronics,1512,3,2024-11-22
7847,P108,Sports,1183,3,2024-06-19
7848,P106,Electronics,957,3,2025-10-06
7849,P108,Sports,1968,2,2025-05-22
7850,P105,Grocery,286,5,2024-05-18
7851,P104,Grocery,403,1,2025-07-24
7852,P106,Electronics,1073,1,2025-12-11
7853,P109,Grocery,134,5,2025-12-13
7854,P103,Home,1276,2,2025-11-11
7855,P113,Electronics,1658,2,2025-11-05
7856,P106,Electronics,263,4,2024-12-14
7857,P113,Electronics,948,4,2025-10-25
7858,P102,Home,657,2,2024-05-04
7859,P106,Electronics,1367,3,2026-03-29
7860,P106,Electronics,286,3,2025-08-07
7861,P111,Home,1624,4,2024-11-02
7862,P111,Home,271,2,2025-05-11
7863,P114,Clothing,1827,2,2024-04-27
7864,P110,Grocery,1403,2,2026-03-21
7865,P109,Grocery,1841,5,2026-04-01
7866,P102,Home,433,2,2025-06-06
7867,P105,Grocery,1838,2,2025-08-31
7868,P113,Electronics,385,4,2025-07-15
7869,P105,Grocery,220,3,2025-04-21
7870,P113,Electronics,1820,1,2026-04-03
7871,P102,Home,1696,1,2024-12-05
7872,P113,Electronics,1493,1,2025-04-03
7873,P110,Grocery,1864,3,2025-05-19
7874,P104,Grocery,1974,2,2026-01-26
7875,P105,Grocery,671,2,2025-06-08
7876,P107,Grocery,592,2,2024-08-17
7877,P104,Grocery,711,1,2024-12-10
7878,P110,Grocery,334,1,2024-08-30
7879,P107,Grocery,138,4,2024-04-26
7880,P109,Grocery,466,1,2025-04-01
7881,P113,Electronics,1642,4,2025-01-25
7882,P109,Grocery,1323,1,2025-04-10
7883,P110,Grocery,994,3,2025-04-08
7884,P106,Electronics,876,5,2025-01-10
7885,P108,Sports,1596,4,2026-02-10
7886,P104,Grocery,740,5,2024-08-20
7887,P111,Home,690,4,2025-09-03
7888,P105,Grocery,1039,4,2024-06-15
7889,P106,Electronics,897,5,2025-12-10
7890,P108,Sports,1343,1,2024-11-18
7891,P102,Home,1955,4,2026-01-09
7892,P101,Electronics,1682,1,2024-05-07
7893,P102,Home,264,1,2026-04-16
7894,P102,Home,1951,1,2025-08-04
7895,P112,Clothing,315,5,2025-02-06
7896,P113,Electronics,192,4,2025-12-26
7897,P101,Electronics,357,3,2024-10-13
7898,P109,Grocery,576,1,2025-09-05
7899,P106,Electronics,1537,2,2025-03-20
7900,P106,Electronics,343,5,2025-04-13
7901,P112,Clothing,1949,1,2025-11-12
7902,P111,Home,1640,3,2024-08-26
7903,P102,Home,823,4,2026-02-06
7904,P104,Grocery,376,5,2024-08-26
7905,P104,Grocery,1883,4,2025-02-01
7906,P107,Grocery,524,5,2025-02-21
7907,P108,Sports,311,4,2024-11-29
7908,P109,Grocery,1941,1,2025-04-23
7909,P103,Home,307,1,2024-07-23
7910,P102,Home,990,3,2025-10-22
7911,P101,Electronics,1891,5,2025-12-31
7912,P110,Grocery,131,3,2025-12-09
7913,P107,Grocery,688,3,2025-10-14
7914,P107,Grocery,1183,4,2024-07-23
7915,P100,Clothing,1733,1,2025-03-03
7916,P103,Home,1153,4,2025-04-05
7917,P108,Sports,435,3,2024-09-21
7918,P101,Electronics,119,5,2026-03-16
7919,P100,Clothing,1327,1,2026-01-01
7920,P101,Electronics,1994,1,2026-02-05
7921,P100,Clothing,926,1,2024-10-25
7922,P100,Clothing,1902,3,2025-01-25
7923,P110,Grocery,255,3,2025-11-04
7924,P111,Home,1058,2,2024-09-26
7925,P110,Grocery,963,2,2024-12-21
7926,P114,Clothing,1387,2,2025-08-06
7927,P110,Grocery,621,2,2024-08-13
7928,P103,Home,445,4,2024-10-09
7929,P105,Grocery,1656,4,2024-11-23
7930,P112,Clothing,1246,3,2026-03-30
7931,P109,Grocery,405,2,2024-09-07
7932,P109,Grocery,1996,1,2024-07-17
7933,P105,Grocery,1842,1,2025-06-27
7934,P106,Electronics,324,4,2024-04-29
7935,P101,Electronics,1118,1,2025-04-25
7936,P113,Electronics,1582,1,2024-08-15
7937,P110,Grocery,696,4,2024-12-19
7938,P105,Grocery,1995,4,2025-12-18
7939,P104,Grocery,1883,5,2025-05-31
7940,P106,Electronics,873,4,2025-04-17
7941,P112,Clothing,974,5,2025-09-28
7942,P106,Electronics,290,3,2026-03-09
7943,P114,Clothing,906,2,2024-12-04
7944,P100,Clothing,1782,2,2025-10-16
7945,P109,Grocery,1365,1,2026-02-16
7946,P104,Grocery,1727,2,2026-04-14
7947,P103,Home,306,3,2025-05-06
7948,P105,Grocery,1367,5,2026-01-12
7949,P105,Grocery,1300,3,2024-05-23
7950,P101,Electronics,1075,1,2025-09-26
7951,P102,Home,449,5,2026-01-15
7952,P101,Electronics,333,3,2025-12-29
7953,P102,Home,1694,2,2025-01-31
7954,P107,Grocery,666,3,2025-02-12
7955,P110,Grocery,1460,5,2025-01-09
7956,P109,Grocery,910,2,2024-12-05
7957,P111,Home,106,5,2025-06-01
7958,P100,Clothing,1472,4,2024-06-17
7959,P108,Sports,1740,3,2024-12-27
7960,P111,Home,452,4,2026-02-18
7961,P107,Grocery,1542,2,2025-08-15
7962,P114,Clothing,1860,3,2025-02-15
7963,P108,Sports,1020,4,2026-02-01
7964,P111,Home,1371,2,2026-01-24
7965,P110,Grocery,1177,1,2024-12-30
7966,P112,Clothing,326,4,2025-07-24
7967,P113,Electronics,1833,3,2025-06-22
7968,P107,Grocery,1154,4,2024-08-26
7969,P104,Grocery,1887,1,2025-08-05
7970,P114,Clothing,287,5,2026-03-15
7971,P101,Electronics,316,2,2024-06-22
7972,P112,Clothing,1432,3,2024-08-23
7973,P105,Grocery,732,4,2025-05-06
7974,P100,Clothing,1734,1,2025-09-29
7975,P103,Home,464,1,2026-01-08
7976,P104,Grocery,618,4,2024-10-21
7977,P105,Grocery,928,4,2024-11-01
7978,P100,Clothing,1158,3,2026-03-06
7979,P113,Electronics,1432,4,2025-06-03
7980,P108,Sports,683,3,2025-12-09
7981,P109,Grocery,1825,5,2024-06-26
7982,P106,Electronics,1131,5,2024-11-05
7983,P109,Grocery,1183,3,2024-06-12
7984,P108,Sports,1412,1,2025-08-21
7985,P100,Clothing,892,3,2025-11-08
7986,P103,Home,519,1,2024-11-07
7987,P107,Grocery,285,3,2025-09-21
7988,P112,Clothing,366,1,2024-10-10
7989,P106,Electronics,207,3,2025-02-21
7990,P112,Clothing,1736,2,2025-12-17
7991,P112,Clothing,1137,5,2024-04-19
7992,P101,Electronics,169,2,2026-02-18
7993,P110,Grocery,616,4,2024-09-12
7994,P105,Grocery,1788,2,2024-07-28
7995,P108,Sports,1545,1,2024-05-30
7996,P108,Sports,298,5,2025-05-18
7997,P105,Grocery,1030,2,2025-10-15
7998,P112,Clothing,850,5,2025-06-11
7999,P111,Home,799,2,2026-04-12
8000,P105,Grocery,1101,1,2025-07-18
8001,P111,Home,1276,1,2025-09-19
8002,P108,Sports,1376,2,2025-05-03
8003,P103,Home,1924,4,2024-12-19
8004,P112,Clothing,750,1,2025-10-09
8005,P112,Clothing,1396,5,2024-10-12
8006,P102,Home,405,1,2025-09-02
8007,P105,Grocery,542,2,2025-03-04
8008,P102,Home,1563,5,2024-04-24
8009,P102,Home,407,5,2025-11-12
8010,P105,Grocery,324,3,2024-08-15
8011,P111,Home,804,1,2024-10-27
8012,P101,Electronics,793,1,2026-02-06
8013,P110,Grocery,1949,3,2025-09-20
8014,P104,Grocery,1033,5,2024-07-22
8015,P111,Home,1009,3,2024-09-25
8016,P102,Home,320,1,2025-06-03
8017,P109,Grocery,1556,4,2024-07-30
8018,P107,Grocery,287,5,2025-02-18
8019,P113,Electronics,1371,2,2024-11-01
8020,P107,Grocery,1553,5,2025-12-18
8021,P114,Clothing,966,3,2025-12-30
8022,P103,Home,142,4,2024-10-25
8023,P109,Grocery,1663,3,2025-04-27
8024,P103,Home,126,3,2025-03-19
8025,P109,Grocery,843,5,2025-02-04
8026,P101,Electronics,1105,1,2024-09-26
8027,P110,Grocery,1759,3,2025-03-22
8028,P105,Grocery,991,1,2025-10-29
8029,P100,Clothing,564,5,2024-05-29
8030,P107,Grocery,979,2,2024-12-09
8031,P103,Home,422,3,2024-08-16
8032,P112,Clothing,373,5,2024-11-04
8033,P107,Grocery,1952,5,2025-01-14
8034,P100,Clothing,348,3,2026-03-13
8035,P105,Grocery,393,1,2025-09-04
8036,P105,Grocery,527,3,2024-07-07
8037,P110,Grocery,1849,3,2025-09-24
8038,P100,Clothing,487,4,2025-12-01
8039,P103,Home,500,4,2025-03-13
8040,P104,Grocery,1724,4,2025-06-26
8041,P101,Electronics,1637,5,2024-12-13
8042,P110,Grocery,1167,1,2025-09-11
8043,P109,Grocery,167,5,2026-02-14
8044,P109,Grocery,596,4,2024-10-28
8045,P109,Grocery,208,5,2024-08-22
8046,P111,Home,1454,3,2024-05-30
8047,P107,Grocery,256,3,2025-04-10
8048,P105,Grocery,687,3,2024-08-23
8049,P108,Sports,449,5,2025-08-21
8050,P111,Home,1769,4,2026-02-04
8051,P105,Grocery,1806,2,2025-01-27
8052,P100,Clothing,774,3,2025-10-05
8053,P104,Grocery,523,3,2024-05-03
8054,P106,Electronics,364,4,2025-05-17
8055,P111,Home,1178,4,2026-03-21
8056,P108,Sports,1030,1,2025-12-24
8057,P103,Home,1921,2,2026-04-13
8058,P100,Clothing,1129,2,2025-01-29
8059,P100,Clothing,1828,2,2026-01-25
8060,P112,Clothing,119,2,2025-08-30
8061,P109,Grocery,611,4,2025-05-08
8062,P104,Grocery,803,1,2024-11-12
8063,P100,Clothing,1232,5,2025-01-08
8064,P104,Grocery,150,1,2025-01-26
8065,P104,Grocery,143,4,2026-01-19
8066,P108,Sports,1992,4,2024-05-16
8067,P108,Sports,1051,3,2026-01-27
8068,P103,Home,1019,2,2025-05-31
8069,P111,Home,1305,1,2025-08-08
8070,P112,Clothing,1700,5,2025-11-14
8071,P106,Electronics,869,2,2026-02-22
8072,P105,Grocery,1013,1,2025-06-07
8073,P106,Electronics,1248,5,2025-03-12
8074,P114,Clothing,260,3,2024-06-16
8075,P111,Home,1099,3,2025-08-21
8076,P105,Grocery,1409,4,2025-02-17
8077,P106,Electronics,1857,2,2024-12-06
8078,P104,Grocery,823,2,2025-03-07
8079,P105,Grocery,1062,2,2025-07-02
8080,P101,Electronics,748,5,2025-07-30
8081,P110,Grocery,657,4,2024-11-25
8082,P113,Electronics,358,1,2024-08-26
8083,P100,Clothing,444,3,2026-01-03
8084,P106,Electronics,1619,4,2025-09-26
8085,P114,Clothing,1049,3,2024-04-26
8086,P104,Grocery,834,2,2024-10-23
8087,P110,Grocery,1245,3,2024-10-05
8088,P114,Clothing,1522,5,2024-05-15
8089,P105,Grocery,1276,3,2025-03-06
8090,P111,Home,929,2,2025-12-09
8091,P114,Clothing,290,1,2024-10-02
8092,P112,Clothing,785,4,2024-12-30
8093,P101,Electronics,1704,3,2026-02-14
8094,P100,Clothing,100,5,2025-06-13
8095,P113,Electronics,415,3,2026-04-06
8096,P105,Grocery,1395,3,2025-08-12
8097,P102,Home,1275,1,2024-05-17
8098,P109,Grocery,738,5,2025-04-18
8099,P108,Sports,1791,5,2024-07-09
8100,P102,Home,351,4,2024-09-22
8101,P111,Home,752,3,2025-10-11
8102,P102,Home,964,4,2025-12-06
8103,P104,Grocery,1716,1,2025-06-03
8104,P101,Electronics,839,1,2024-07-08
8105,P108,Sports,804,2,2024-12-26
8106,P114,Clothing,1911,1,2025-07-10
8107,P107,Grocery,687,4,2025-09-16
8108,P109,Grocery,1478,4,2025-02-25
8109,P103,Home,1329,5,2025-10-03
8110,P111,Home,298,2,2025-02-15
8111,P113,Electronics,339,4,2024-07-08
8112,P103,Home,1268,4,2025-02-08
8113,P102,Home,1774,5,2024-08-07
8114,P111,Home,324,3,2025-05-27
8115,P106,Electronics,1769,3,2025-01-10
8116,P101,Electronics,1768,5,2024-06-11
8117,P102,Home,1800,3,2024-06-28
8118,P106,Electronics,1153,2,2024-09-04
8119,P113,Electronics,1130,4,2024-12-12
8120,P107,Grocery,1069,2,2025-02-11
8121,P114,Clothing,1138,3,2026-02-22
8122,P102,Home,323,5,2025-10-07
8123,P105,Grocery,339,2,2025-09-21
8124,P110,Grocery,1994,1,2025-07-04
8125,P104,Grocery,248,4,2025-02-20
8126,P111,Home,509,4,2024-08-04
8127,P104,Grocery,798,4,2024-10-27
8128,P111,Home,272,5,2024-08-15
8129,P113,Electronics,704,4,2024-11-24
8130,P103,Home,1732,1,2024-08-15
8131,P112,Clothing,1539,3,2025-06-26
8132,P110,Grocery,324,2,2024-08-30
8133,P111,Home,667,2,2025-11-07
8134,P110,Grocery,772,1,2025-08-18
8135,P101,Electronics,1150,1,2024-08-10
8136,P100,Clothing,1045,5,2025-03-08
8137,P106,Electronics,1226,2,2025-03-13
8138,P108,Sports,412,2,2025-08-10
8139,P100,Clothing,1709,4,2025-01-31
8140,P104,Grocery,735,5,2025-03-21
